Date,Open,High,Low,Range,Close,Adj Close,Volume,Status
11/06/2010,1.4113,1.4305,1.4113,0.0192,1.4305,1.4305,0,INCREASING
14/06/2010,1.4123,1.4325,1.4123,0.0177,1.43,1.43,0,INCREASING
15/06/2010,1.4105,1.4165,1.4105,0.006,1.4165,1.4165,0,INCREASING
16/06/2010,1.4128,1.414,1.4111,0.0012,1.414,1.414,0,INCREASING
17/06/2010,1.4141,1.4141,1.4125,-0.0016,1.4125,1.4125,0,DECREASING
18/06/2010,1.4149,1.435,1.4149,0.0201,1.435,1.435,0,INCREASING
21/06/2010,1.4176,1.437,1.4176,0.0194,1.437,1.437,0,INCREASING
22/06/2010,1.4164,1.42,1.41,-0.0064,1.41,1.41,0,DECREASING
23/06/2010,1.4155,1.4155,1.4155,0,1.4155,1.4155,0,INCREASING
24/06/2010,1.4197,1.4197,1.417,-0.0027,1.417,1.417,0,DECREASING
25/06/2010,1.4174,1.4181,1.4174,0.0007,1.4181,1.4181,0,INCREASING
28/06/2010,1.4176,1.4176,1.415,-0.0026,1.415,1.415,0,DECREASING
29/06/2010,1.4199,1.4199,1.415,-0.0049,1.415,1.415,0,DECREASING
30/06/2010,1.4075,1.415,1.4075,0.0075,1.415,1.415,0,INCREASING
01/07/2010,1.4075,1.4224,1.4075,0.008,1.4155,1.4155,0,INCREASING
02/07/2010,1.4011,1.4249,1.4011,0.0189,1.42,1.42,0,INCREASING
05/07/2010,1.4243,1.4243,1.4243,0,1.4243,1.4243,0,INCREASING
06/07/2010,1.4293,1.4293,1.4125,-0.0168,1.4125,1.4125,0,DECREASING
07/07/2010,1.4291,1.4291,1.42,-0.0091,1.42,1.42,0,DECREASING
08/07/2010,1.4305,1.4305,1.4175,-0.013,1.4175,1.4175,0,DECREASING
09/07/2010,1.4327,1.4327,1.4327,0,1.4327,1.4327,0,INCREASING
12/07/2010,1.4133,1.4133,1.4133,0,1.4133,1.4133,0,INCREASING
13/07/2010,1.4349,1.4565,1.415,-0.0199,1.415,1.415,0,DECREASING
14/07/2010,1.4188,1.4327,1.4155,-0.0033,1.4155,1.4155,0,DECREASING
15/07/2010,1.4371,1.4371,1.416,-0.0211,1.416,1.416,0,DECREASING
16/07/2010,1.4255,1.4475,1.4205,0.022,1.4475,1.4475,0,INCREASING
19/07/2010,1.4374,1.445,1.4374,0.0076,1.445,1.445,0,INCREASING
20/07/2010,1.4252,1.4425,1.4252,0.0173,1.4425,1.4425,0,INCREASING
21/07/2010,1.4375,1.4375,1.4375,0,1.4375,1.4375,0,INCREASING
22/07/2010,1.4299,1.4299,1.4299,0,1.4299,1.4299,0,INCREASING
23/07/2010,1.4387,1.449,1.4387,0.0103,1.449,1.449,0,INCREASING
26/07/2010,1.4016,1.4016,1.4016,0,1.4016,1.4016,0,INCREASING
27/07/2010,1.4354,1.4354,1.4354,0,1.4354,1.4354,0,INCREASING
28/07/2010,1.4247,1.43,1.4247,0.0053,1.43,1.43,0,INCREASING
29/07/2010,1.4268,1.4268,1.42,-0.0068,1.42,1.42,0,DECREASING
30/07/2010,1.4208,1.438,1.42,-0.0008,1.42,1.42,0,DECREASING
02/08/2010,1.4184,1.4184,1.4184,0,1.4184,1.4184,0,INCREASING
03/08/2010,1.4179,1.427,1.4179,0.0091,1.427,1.427,0,INCREASING
04/08/2010,1.4151,1.4151,1.4151,0.0119,1.427,1.427,0,INCREASING
05/08/2010,1.4156,1.43,1.4156,0.0119,1.4275,1.4275,0,INCREASING
06/08/2010,1.4275,1.4275,1.4121,0.0025,1.43,1.43,0,INCREASING
09/08/2010,1.4157,1.4157,1.4157,-0.017,1.3987,1.3987,0,DECREASING
10/08/2010,1.4137,1.4282,1.4137,0.002,1.4157,1.4157,0,INCREASING
11/08/2010,1.4081,1.4081,1.4081,0.0201,1.4282,1.4282,0,INCREASING
12/08/2010,1.4153,1.4325,1.4153,0.0072,1.4225,1.4225,0,INCREASING
13/08/2010,1.4149,1.433,1.4149,0.0151,1.43,1.43,0,INCREASING
16/08/2010,1.4141,1.4141,1.4141,0.0048,1.4189,1.4189,0,INCREASING
17/08/2010,1.4162,1.4162,1.4162,-0.0021,1.4141,1.4141,0,DECREASING
18/08/2010,1.4161,1.4161,1.4161,1E-04,1.4162,1.4162,0,INCREASING
19/08/2010,1.4148,1.4148,1.4148,0.0013,1.4161,1.4161,0,INCREASING
20/08/2010,1.414,1.414,1.414,0.0008,1.4148,1.4148,0,INCREASING
23/08/2010,1.4163,1.4163,1.4163,-0.0037,1.4126,1.4126,0,DECREASING
24/08/2010,1.4229,1.4236,1.4153,-0.0066,1.4163,1.4163,0,DECREASING
25/08/2010,1.4163,1.4163,1.4163,-0.001,1.4153,1.4153,0,DECREASING
26/08/2010,1.4165,1.4165,1.4165,-0.0002,1.4163,1.4163,0,DECREASING
27/08/2010,1.415,1.415,1.415,0.0015,1.4165,1.4165,0,INCREASING
30/08/2010,1.4138,1.4138,1.4138,-0.0042,1.4096,1.4096,0,DECREASING
31/08/2010,1.4149,1.43,1.4149,-0.0011,1.4138,1.4138,0,DECREASING
01/09/2010,1.415,1.415,1.415,0.015,1.43,1.43,0,INCREASING
02/09/2010,1.4127,1.434,1.4127,0.0123,1.425,1.425,0,INCREASING
03/09/2010,1.4146,1.4146,1.4146,0.0194,1.434,1.434,0,INCREASING
06/09/2010,1.4143,1.4143,1.4143,-0.0042,1.4101,1.4101,0,DECREASING
07/09/2010,1.4153,1.4315,1.4153,-0.001,1.4143,1.4143,0,DECREASING
08/09/2010,1.4141,1.4141,1.4141,-0.0041,1.41,1.41,0,DECREASING
09/09/2010,1.4129,1.4129,1.4129,0.0012,1.4141,1.4141,0,INCREASING
10/09/2010,1.4106,1.4106,1.4106,0.0023,1.4129,1.4129,0,INCREASING
13/09/2010,1.4125,1.4315,1.4125,0.0037,1.4162,1.4162,0,INCREASING
14/09/2010,1.4107,1.4107,1.4107,0.0208,1.4315,1.4315,0,INCREASING
15/09/2010,1.4113,1.4275,1.4113,0.0112,1.4225,1.4225,0,INCREASING
16/09/2010,1.4124,1.4124,1.4124,0.0146,1.427,1.427,0,INCREASING
17/09/2010,1.4112,1.43,1.4112,0.0153,1.4265,1.4265,0,INCREASING
20/09/2010,1.4119,1.429,1.4119,0.0058,1.4177,1.4177,0,INCREASING
21/09/2010,1.4104,1.429,1.4104,0.0146,1.425,1.425,0,INCREASING
22/09/2010,1.4131,1.428,1.4131,0.0059,1.419,1.419,0,INCREASING
23/09/2010,1.4101,1.4101,1.4101,-1E-04,1.41,1.41,0,DECREASING
24/09/2010,1.4112,1.4112,1.4112,-0.0011,1.4101,1.4101,0,DECREASING
27/09/2010,1.4105,1.425,1.4105,-0.0076,1.4029,1.4029,0,DECREASING
28/09/2010,1.4076,1.43,1.4076,0.0024,1.41,1.41,0,INCREASING
29/09/2010,1.4044,1.4044,1.4044,0.0256,1.43,1.43,0,INCREASING
30/09/2010,1.4035,1.4035,1.4035,0.019,1.4225,1.4225,0,INCREASING
01/10/2010,1.4003,1.4003,1.4003,0.0032,1.4035,1.4035,0,INCREASING
04/10/2010,1.4072,1.4072,1.4072,-0.0134,1.3938,1.3938,0,DECREASING
05/10/2010,1.4077,1.425,1.4077,0.0093,1.417,1.417,0,INCREASING
06/10/2010,1.41,1.422,1.41,0.015,1.425,1.425,0,INCREASING
07/10/2010,1.4052,1.4052,1.4052,0.0168,1.422,1.422,0,INCREASING
08/10/2010,1.4091,1.428,1.4091,0.0109,1.42,1.42,0,INCREASING
11/10/2010,1.4119,1.435,1.4119,-0.0055,1.4064,1.4064,0,DECREASING
12/10/2010,1.4112,1.4112,1.4112,0.0053,1.4165,1.4165,0,INCREASING
13/10/2010,1.4128,1.43,1.4128,0.0072,1.42,1.42,0,INCREASING
14/10/2010,1.4124,1.4325,1.4124,-0.0024,1.41,1.41,0,DECREASING
15/10/2010,1.4121,1.4121,1.4121,0.0204,1.4325,1.4325,0,INCREASING
18/10/2010,1.425,1.425,1.42,-0.0026,1.4224,1.4224,0,DECREASING
19/10/2010,1.4066,1.426,1.4066,0.0134,1.42,1.42,0,INCREASING
20/10/2010,1.4092,1.4265,1.4092,0.0158,1.425,1.425,0,INCREASING
21/10/2010,1.417,1.417,1.417,0.003,1.42,1.42,0,INCREASING
22/10/2010,1.4091,1.427,1.4091,0.0134,1.4225,1.4225,0,INCREASING
25/10/2010,1.4113,1.4113,1.3553,-0.0072,1.4041,1.4041,0,DECREASING
26/10/2010,1.414,1.414,1.414,0.006,1.42,1.42,0,INCREASING
27/10/2010,1.4132,1.4132,1.4132,0.0068,1.42,1.42,0,INCREASING
28/10/2010,1.4147,1.4147,1.4147,0.0178,1.4325,1.4325,0,INCREASING
29/10/2010,1.4185,1.4185,1.4185,0.0065,1.425,1.425,0,INCREASING
01/11/2010,1.4213,1.4385,1.4213,-0.0126,1.4087,1.4087,0,DECREASING
02/11/2010,1.4231,1.4231,1.4231,0.0069,1.43,1.43,0,INCREASING
03/11/2010,1.4225,1.4225,1.4225,-0.0025,1.42,1.42,0,DECREASING
04/11/2010,1.4151,1.4174,1.4105,0.0249,1.44,1.44,0,INCREASING
05/11/2010,1.4185,1.4206,1.4185,-0.0031,1.4154,1.4154,0,DECREASING
08/11/2010,1.4185,1.4185,1.4165,0.004,1.4225,1.4225,0,INCREASING
09/11/2010,1.4169,1.435,1.4169,0.0081,1.425,1.425,0,INCREASING
10/11/2010,1.4206,1.4206,1.4206,0.0144,1.435,1.435,0,INCREASING
11/11/2010,1.4215,1.4215,1.4215,0.006,1.4275,1.4275,0,INCREASING
12/11/2010,1.423,1.423,1.423,-0.003,1.42,1.42,0,DECREASING
15/11/2010,1.4248,1.44,1.4224,-0.0018,1.423,1.423,0,DECREASING
16/11/2010,1.4183,1.4183,1.4183,0.0117,1.43,1.43,0,INCREASING
17/11/2010,1.4284,1.43,1.4174,-0.0101,1.4183,1.4183,0,DECREASING
18/11/2010,1.4181,1.44,1.4181,-0.0007,1.4174,1.4174,0,DECREASING
19/11/2010,1.4244,1.4244,1.4244,0.0056,1.43,1.43,0,INCREASING
22/11/2010,1.4299,1.4322,1.4299,-0.0077,1.4222,1.4222,0,DECREASING
23/11/2010,1.4291,1.445,1.4291,0.0009,1.43,1.43,0,INCREASING
24/11/2010,1.4264,1.4264,1.4264,0.0186,1.445,1.445,0,INCREASING
25/11/2010,1.4272,1.4272,1.4272,0.0003,1.4275,1.4275,0,INCREASING
26/11/2010,1.4303,1.4303,1.4303,-0.0031,1.4272,1.4272,0,DECREASING
29/11/2010,1.4312,1.4313,1.4312,-0.0037,1.4275,1.4275,0,DECREASING
30/11/2010,1.4297,1.4297,1.4297,0.0213,1.451,1.451,0,INCREASING
01/12/2010,1.4263,1.4263,1.4263,0.0037,1.43,1.43,0,INCREASING
02/12/2010,1.43,1.445,1.43,-0.002,1.428,1.428,0,DECREASING
03/12/2010,1.4294,1.4294,1.4294,0.0106,1.44,1.44,0,INCREASING
06/12/2010,1.4148,1.4148,1.4148,-0.0033,1.4115,1.4115,0,DECREASING
07/12/2010,1.4386,1.45,1.4386,-0.0086,1.43,1.43,0,DECREASING
08/12/2010,1.4362,1.4362,1.4362,0.0203,1.4565,1.4565,0,INCREASING
09/12/2010,1.4298,1.4298,1.4298,0.0152,1.445,1.445,0,INCREASING
10/12/2010,1.4474,1.4474,1.4461,0.0176,1.465,1.465,0,INCREASING
13/12/2010,1.4485,1.4485,1.4439,-0.006,1.4425,1.4425,0,DECREASING
14/12/2010,1.4415,1.4415,1.4415,0.0135,1.455,1.455,0,INCREASING
15/12/2010,1.4487,1.4487,1.4487,0.0013,1.45,1.45,0,INCREASING
16/12/2010,1.4472,1.4472,1.4472,-0.0097,1.4375,1.4375,0,DECREASING
17/12/2010,1.4453,1.4575,1.4452,0.0047,1.45,1.45,0,INCREASING
20/12/2010,1.4527,1.4527,1.4527,0.0018,1.4545,1.4545,0,INCREASING
21/12/2010,1.4593,1.46,1.4593,-0.0018,1.4575,1.4575,0,DECREASING
22/12/2010,1.4622,1.4678,1.4622,-0.0022,1.46,1.46,0,DECREASING
23/12/2010,1.4293,1.4293,1.4293,0.0332,1.4625,1.4625,0,INCREASING
24/12/2010,1.4257,1.456,1.4257,0.0488,1.4745,1.4745,0,INCREASING
27/12/2010,1.4558,1.4558,1.4558,-0.0058,1.45,1.45,0,DECREASING
28/12/2010,1.452,1.452,1.452,0.0005,1.4525,1.4525,0,INCREASING
29/12/2010,1.4668,1.4668,1.4668,0.0007,1.4675,1.4675,0,INCREASING
30/12/2010,1.4687,1.485,1.4687,-0.0137,1.455,1.455,0,DECREASING
31/12/2010,1.4669,1.4669,1.4669,0.0031,1.47,1.47,0,INCREASING
03/01/2011,1.4675,1.4675,1.4675,-0.0009,1.4666,1.4666,0,DECREASING
04/01/2011,1.4669,1.4669,1.4669,0.0126,1.4795,1.4795,0,INCREASING
05/01/2011,1.4696,1.4696,1.4696,0.0104,1.48,1.48,0,INCREASING
06/01/2011,1.4657,1.4657,1.4657,0.0148,1.4805,1.4805,0,INCREASING
07/01/2011,1.4626,1.4626,1.4626,0.0124,1.475,1.475,0,INCREASING
10/01/2011,1.4556,1.47,1.4556,0.0135,1.4691,1.4691,0,INCREASING
11/01/2011,1.4626,1.4626,1.4626,0.0074,1.47,1.47,0,INCREASING
12/01/2011,1.4583,1.4619,1.4583,0.002,1.4603,1.4603,0,INCREASING
13/01/2011,1.4642,1.4642,1.4634,-0.0204,1.4438,1.4438,0,DECREASING
14/01/2011,1.47,1.47,1.47,-0.0066,1.4634,1.4634,0,DECREASING
17/01/2011,1.4695,1.4695,1.4695,0.0019,1.4714,1.4714,0,INCREASING
18/01/2011,1.473,1.4875,1.473,0.011,1.484,1.484,0,INCREASING
19/01/2011,1.4828,1.4828,1.4828,-0.0003,1.4825,1.4825,0,DECREASING
20/01/2011,1.4874,1.4874,1.4874,-0.0049,1.4825,1.4825,0,DECREASING
21/01/2011,1.491,1.4911,1.48,-0.001,1.49,1.49,0,DECREASING
24/01/2011,1.4936,1.51,1.4936,-0.0128,1.4808,1.4808,0,DECREASING
25/01/2011,1.5029,1.52,1.5029,-0.0029,1.5,1.5,0,DECREASING
26/01/2011,1.4952,1.5269,1.4952,0.0248,1.52,1.52,0,INCREASING
27/01/2011,1.523,1.523,1.523,0.0057,1.5287,1.5287,0,INCREASING
28/01/2011,1.522,1.522,1.522,0.001,1.523,1.523,0,INCREASING
31/01/2011,1.5455,1.56,1.5455,-0.0106,1.5349,1.5349,0,DECREASING
01/02/2011,1.5365,1.5365,1.5365,0.0235,1.56,1.56,0,INCREASING
02/02/2011,1.5581,1.5581,1.5581,-0.0031,1.555,1.555,0,DECREASING
03/02/2011,1.555,1.5575,1.555,0.0031,1.5581,1.5581,0,INCREASING
04/02/2011,1.5555,1.5555,1.5555,0.0145,1.57,1.57,0,INCREASING
07/02/2011,1.5335,1.54,1.5335,0.0272,1.5607,1.5607,0,INCREASING
08/02/2011,1.5231,1.5231,1.5231,0.0054,1.5285,1.5285,0,INCREASING
09/02/2011,1.5007,1.5175,1.5007,0.0193,1.52,1.52,0,INCREASING
10/02/2011,1.5029,1.5029,1.5029,0.0121,1.515,1.515,0,INCREASING
11/02/2011,1.4968,1.4968,1.4968,-0.0043,1.4925,1.4925,0,DECREASING
14/02/2011,1.4875,1.4875,1.4875,0.0059,1.4934,1.4934,0,INCREASING
15/02/2011,1.4887,1.4887,1.4887,0.0013,1.49,1.49,0,INCREASING
16/02/2011,1.4928,1.4928,1.4928,-0.0078,1.485,1.485,0,DECREASING
17/02/2011,1.4899,1.4899,1.4899,1E-04,1.49,1.49,0,INCREASING
18/02/2011,1.4851,1.4851,1.4745,-0.4851,1,1,0,DECREASING
21/02/2011,1.4867,1.4867,1.4867,-0.028,1.4587,1.4587,0,DECREASING
22/02/2011,1.4888,1.489,1.4888,-0.0021,1.4867,1.4867,0,DECREASING
23/02/2011,1.4843,1.4906,1.4843,-0.0018,1.4825,1.4825,0,DECREASING
24/02/2011,1.4919,1.4919,1.4919,-0.0219,1.47,1.47,0,DECREASING
25/02/2011,1.4904,1.4904,1.4904,-0.0049,1.4855,1.4855,0,DECREASING
28/02/2011,1.496,1.496,1.496,-0.001,1.495,1.495,0,DECREASING
01/03/2011,1.4964,1.4964,1.4964,-0.0009,1.4955,1.4955,0,DECREASING
02/03/2011,1.5011,1.5011,1.5011,-0.0011,1.5,1.5,0,DECREASING
03/03/2011,1.5035,1.5035,1.5035,-0.001,1.5025,1.5025,0,DECREASING
04/03/2011,1.5015,1.5015,1.5015,0.001,1.5025,1.5025,0,INCREASING
07/03/2011,1.5033,1.5033,1.5033,-0.0034,1.4999,1.4999,0,DECREASING
08/03/2011,1.5092,1.5092,1.5032,0.0108,1.52,1.52,0,INCREASING
09/03/2011,1.5048,1.52,1.5048,0.0152,1.52,1.52,0,INCREASING
10/03/2011,1.495,1.495,1.4944,0.025,1.52,1.52,0,INCREASING
11/03/2011,1.51,1.52,1.5052,-0.0156,1.4944,1.4944,0,DECREASING
14/03/2011,1.5043,1.5043,1.5043,-0.0138,1.4905,1.4905,0,DECREASING
15/03/2011,1.5066,1.52,1.5066,-0.0023,1.5043,1.5043,0,DECREASING
16/03/2011,1.5121,1.5275,1.5121,0.0079,1.52,1.52,0,INCREASING
17/03/2011,1.5132,1.53,1.5132,0.0143,1.5275,1.5275,0,INCREASING
18/03/2011,1.5155,1.5155,1.5155,-0.0155,1.5,1.5,0,DECREASING
21/03/2011,1.5106,1.5174,1.5106,-0.0002,1.5104,1.5104,0,DECREASING
22/03/2011,1.51,1.53,1.51,0.0035,1.5135,1.5135,0,INCREASING
23/03/2011,1.5137,1.5137,1.5137,0.0039,1.5176,1.5176,0,INCREASING
24/03/2011,1.5136,1.5136,1.5136,0.0064,1.52,1.52,0,INCREASING
25/03/2011,1.5102,1.5275,1.5102,-0.0002,1.51,1.51,0,DECREASING
28/03/2011,1.5245,1.529,1.5144,-0.0024,1.5221,1.5221,0,DECREASING
29/03/2011,1.5132,1.5275,1.5132,0.0158,1.529,1.529,0,INCREASING
30/03/2011,1.511,1.5265,1.511,0.0165,1.5275,1.5275,0,INCREASING
31/03/2011,1.5037,1.5037,1.4995,0.0188,1.5225,1.5225,0,INCREASING
01/04/2011,1.5035,1.5035,1.4875,0.0065,1.51,1.51,0,INCREASING
04/04/2011,1.4881,1.505,1.4881,-0.0092,1.4789,1.4789,0,DECREASING
05/04/2011,1.4905,1.4944,1.4905,-0.0024,1.4881,1.4881,0,DECREASING
06/04/2011,1.5003,1.5003,1.5003,0.0062,1.5065,1.5065,0,INCREASING
07/04/2011,1.4997,1.51,1.4949,0.0068,1.5065,1.5065,0,INCREASING
08/04/2011,1.4838,1.515,1.4838,0.0262,1.51,1.51,0,INCREASING
11/04/2011,1.4943,1.4943,1.4943,-0.0083,1.486,1.486,0,DECREASING
12/04/2011,1.5007,1.51,1.4934,0.0143,1.515,1.515,0,INCREASING
13/04/2011,1.4958,1.4958,1.4958,-0.0047,1.4911,1.4911,0,DECREASING
14/04/2011,1.4962,1.4962,1.4949,0.0143,1.5105,1.5105,0,INCREASING
15/04/2011,null,null,null,#VALUE!,null,null,null,#VALUE!
18/04/2011,1.4938,1.4938,1.4938,0.0035,1.4973,1.4973,0,INCREASING
19/04/2011,1.4954,1.4954,1.4954,0.0146,1.51,1.51,0,INCREASING
20/04/2011,1.4954,1.5,1.4954,0.0121,1.5075,1.5075,0,INCREASING
21/04/2011,1.4864,1.492,1.4864,-0.0064,1.48,1.48,0,DECREASING
22/04/2011,1.4864,1.4995,1.4864,-0.0064,1.48,1.48,0,DECREASING
25/04/2011,1.4969,1.4969,1.4969,0.0026,1.4995,1.4995,0,INCREASING
26/04/2011,1.4787,1.495,1.4787,0.0213,1.5,1.5,0,INCREASING
27/04/2011,1.4721,1.4776,1.4721,0.0179,1.49,1.49,0,INCREASING
28/04/2011,1.4606,1.4965,1.4604,0.0294,1.49,1.49,0,INCREASING
29/04/2011,1.4783,1.4783,1.4775,0.0117,1.49,1.49,0,INCREASING
02/05/2011,1.488,1.488,1.488,-0.0048,1.4832,1.4832,0,DECREASING
03/05/2011,1.494,1.494,1.4892,-0.006,1.488,1.488,0,DECREASING
04/05/2011,1.4865,1.51,1.486,0.016,1.5025,1.5025,0,INCREASING
05/05/2011,1.4943,1.4943,1.4943,0.0157,1.51,1.51,0,INCREASING
06/05/2011,1.5214,1.5214,1.4892,-0.0271,1.4943,1.4943,0,DECREASING
09/05/2011,1.5026,1.5026,1.489,0.0068,1.5094,1.5094,0,INCREASING
10/05/2011,1.4902,1.4902,1.4902,-0.0012,1.489,1.489,0,DECREASING
11/05/2011,1.4886,1.4886,1.4886,0.0089,1.4975,1.4975,0,INCREASING
12/05/2011,1.4877,1.4877,1.4877,0.0098,1.4975,1.4975,0,INCREASING
13/05/2011,1.4899,1.4899,1.4899,-0.0022,1.4877,1.4877,0,DECREASING
16/05/2011,1.4902,1.5075,1.4902,0.0171,1.5073,1.5073,0,INCREASING
17/05/2011,1.4927,1.512,1.4927,0.0073,1.5,1.5,0,INCREASING
18/05/2011,1.486,1.495,1.4852,0.026,1.512,1.512,0,INCREASING
19/05/2011,1.4934,1.514,1.4934,0.0166,1.51,1.51,0,INCREASING
20/05/2011,1.4908,1.4941,1.4908,0.0092,1.5,1.5,0,INCREASING
23/05/2011,1.4931,1.51,1.4931,0.0107,1.5038,1.5038,0,INCREASING
24/05/2011,1.4892,1.4892,1.4892,0.0108,1.5,1.5,0,INCREASING
25/05/2011,1.4959,1.5085,1.4911,-0.0067,1.4892,1.4892,0,DECREASING
26/05/2011,1.4897,1.505,1.4897,0.0003,1.49,1.49,0,INCREASING
27/05/2011,1.4878,1.5065,1.4878,0.0172,1.505,1.505,0,INCREASING
30/05/2011,1.4857,1.4857,1.4857,-0.0067,1.479,1.479,0,DECREASING
31/05/2011,1.4894,1.4894,1.4894,-0.0037,1.4857,1.4857,0,DECREASING
01/06/2011,1.486,1.506,1.486,0.0034,1.4894,1.4894,0,INCREASING
02/06/2011,1.4878,1.4878,1.4864,0.0182,1.506,1.506,0,INCREASING
03/06/2011,1.4908,1.4908,1.4908,0.0172,1.508,1.508,0,INCREASING
06/06/2011,1.4753,1.49,1.4753,0.0005,1.4758,1.4758,0,INCREASING
07/06/2011,1.4982,1.515,1.4982,0.0068,1.505,1.505,0,INCREASING
08/06/2011,1.4994,1.514,1.4994,0.0006,1.5,1.5,0,INCREASING
09/06/2011,1.4993,1.5185,1.4977,0.0107,1.51,1.51,0,INCREASING
10/06/2011,1.5108,1.5108,1.4996,0.0077,1.5185,1.5185,0,INCREASING
13/06/2011,1.5128,1.515,1.4991,-0.0027,1.5101,1.5101,0,DECREASING
14/06/2011,1.4917,1.4977,1.4917,0.0233,1.515,1.515,0,INCREASING
15/06/2011,1.499,1.499,1.4984,-0.0013,1.4977,1.4977,0,DECREASING
16/06/2011,1.497,1.497,1.497,0.0014,1.4984,1.4984,0,INCREASING
17/06/2011,1.4984,1.4984,1.4984,0.0091,1.5075,1.5075,0,INCREASING
20/06/2011,1.5036,1.515,1.499,-0.0078,1.4958,1.4958,0,DECREASING
21/06/2011,1.4861,1.515,1.4861,0.0289,1.515,1.515,0,INCREASING
22/06/2011,1.4981,1.5165,1.4981,0.0169,1.515,1.515,0,INCREASING
23/06/2011,1.4975,1.515,1.4975,0.0025,1.5,1.5,0,INCREASING
24/06/2011,1.4974,1.4974,1.4974,0.0176,1.515,1.515,0,INCREASING
27/06/2011,1.5053,1.517,1.499,-0.0053,1.5,1.5,0,DECREASING
28/06/2011,1.4991,1.5165,1.4991,0.0009,1.5,1.5,0,INCREASING
29/06/2011,1.4974,1.515,1.4974,0.0191,1.5165,1.5165,0,INCREASING
30/06/2011,1.4979,1.4979,1.4979,0.0171,1.515,1.515,0,INCREASING
01/07/2011,1.4931,1.5175,1.4931,0.0009,1.494,1.494,0,INCREASING
04/07/2011,1.4994,1.4994,1.4994,-0.0033,1.4961,1.4961,0,DECREASING
05/07/2011,1.4975,1.4975,1.4975,0.0019,1.4994,1.4994,0,INCREASING
06/07/2011,1.4968,1.4968,1.4968,0.0182,1.515,1.515,0,INCREASING
07/07/2011,1.4979,1.4979,1.4979,-0.0011,1.4968,1.4968,0,DECREASING
08/07/2011,1.4976,1.4976,1.4976,0.0124,1.51,1.51,0,INCREASING
11/07/2011,1.5067,1.5098,1.4994,-0.0085,1.4982,1.4982,0,DECREASING
12/07/2011,1.5139,1.5175,1.4983,-0.0145,1.4994,1.4994,0,DECREASING
13/07/2011,1.5,1.515,1.5,0.014,1.514,1.514,0,INCREASING
14/07/2011,1.4979,1.4979,1.4979,0.0171,1.515,1.515,0,INCREASING
15/07/2011,1.4967,1.4967,1.4967,0.0012,1.4979,1.4979,0,INCREASING
18/07/2011,1.495,1.4951,1.4946,0.0007,1.4957,1.4957,0,INCREASING
19/07/2011,1.4947,152,1.4947,-1E-04,1.4946,1.4946,0,DECREASING
20/07/2011,1.499,1.499,1.499,150.001,151.5,151.5,0,INCREASING
21/07/2011,1.4923,1.494,1.4923,0.0073,1.4996,1.4996,0,INCREASING
22/07/2011,1.49,1.4929,1.49,0.02,1.51,1.51,0,INCREASING
25/07/2011,1.4936,1.51,1.4936,0.0002,1.4938,1.4938,0,INCREASING
26/07/2011,1.48,1.5075,1.48,0.03,1.51,1.51,0,INCREASING
27/07/2011,1.4896,1.4896,1.4896,0.0174,1.507,1.507,0,INCREASING
28/07/2011,1.5009,1.505,1.4891,0.0056,1.5065,1.5065,0,INCREASING
29/07/2011,1.4909,1.51,1.4909,0.0141,1.505,1.505,0,INCREASING
01/08/2011,1.4952,1.4952,1.4952,-0.0207,1.4745,1.4745,0,DECREASING
02/08/2011,1.4949,1.4949,1.4892,0.0003,1.4952,1.4952,0,INCREASING
03/08/2011,1.4956,1.4966,1.4821,-0.005,1.4906,1.4906,0,DECREASING
04/08/2011,1.4921,1.5111,1.4913,0.004,1.4961,1.4961,0,INCREASING
05/08/2011,1.5012,1.5012,1.5009,0.0099,1.5111,1.5111,0,INCREASING
08/08/2011,1.4824,1.5024,1.4824,0.0063,1.4887,1.4887,0,INCREASING
09/08/2011,1.5104,1.5104,1.5102,-0.008,1.5024,1.5024,0,DECREASING
10/08/2011,1.5015,1.5167,1.5007,0.0087,1.5102,1.5102,0,INCREASING
11/08/2011,1.5181,1.5181,1.5181,-0.0014,1.5167,1.5167,0,DECREASING
12/08/2011,1.5219,1.5219,1.5219,-0.0038,1.5181,1.5181,0,DECREASING
15/08/2011,1.5143,1.5173,1.4986,0.0075,1.5218,1.5218,0,INCREASING
16/08/2011,1.5069,1.511,1.5054,-0.0049,1.502,1.502,0,DECREASING
17/08/2011,1.5127,1.5128,1.5026,-0.004,1.5087,1.5087,0,DECREASING
18/08/2011,1.5074,1.5225,1.5074,0.0013,1.5087,1.5087,0,INCREASING
19/08/2011,1.5085,1.527,1.5085,0.014,1.5225,1.5225,0,INCREASING
22/08/2011,1.4994,1.5069,1.4994,0.0005,1.4999,1.4999,0,INCREASING
23/08/2011,1.5072,1.525,1.5072,-0.0003,1.5069,1.5069,0,DECREASING
24/08/2011,1.5065,1.525,1.5065,0.016,1.5225,1.5225,0,INCREASING
25/08/2011,1.5087,1.5087,1.5087,0.0163,1.525,1.525,0,INCREASING
26/08/2011,1.5079,1.5225,1.5079,0.0008,1.5087,1.5087,0,INCREASING
29/08/2011,1.497,1.508,1.497,0.0043,1.5013,1.5013,0,INCREASING
30/08/2011,1.5109,1.5109,1.5109,0.0091,1.52,1.52,0,INCREASING
31/08/2011,1.5074,1.5114,1.5074,0.0035,1.5109,1.5109,0,INCREASING
01/09/2011,1.5111,1.5275,1.5111,0.0139,1.525,1.525,0,INCREASING
